artist_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,track_name,track_number,album_name,key_name,mode_name,key_mode
Beyoncé,2020-07-31,0.795,0.671,0,-5.792,1,0.0601,0.0488,0.0119,0.0752,0.867,92.001,4,190434,FALSE,JA ARA E,4,The Lion King: The Gift [Deluxe Edition],C,major,C major
Beyoncé,2020-07-31,0.554,0.45,8,-9.454,0,0.182,0.731,0,0.339,0.348,87.047,4,107462,FALSE,NILE,5,The Lion King: The Gift [Deluxe Edition],G#,minor,G# minor
Beyoncé,2020-07-31,0.611,0.723,7,-6.199,1,0.369,0.12,0,0.322,0.718,105.758,4,272464,FALSE,MOOD 4 EVA (feat. Oumou Sangaré),6,The Lion King: The Gift [Deluxe Edition],G,major,G major
Beyoncé,2020-07-31,0.807,0.809,0,-3.713,0,0.0709,0.105,3.3e-6,0.186,0.462,124.052,4,153193,FALSE,WATER,7,The Lion King: The Gift [Deluxe Edition],C,minor,C minor
Beyoncé,2020-07-31,0.526,0.609,6,-7.072,1,0.212,0.0554,0,0.291,0.605,88.83,4,248143,FALSE,BROWN SKIN GIRL,8,The Lion King: The Gift [Deluxe Edition],F#,major,F# major
Beyoncé,2020-07-31,0.735,0.678,0,-6.655,1,0.0896,0.00642,1.58e-5,0.114,0.686,90.028,4,199073,FALSE,KEYS TO THE KINGDOM,9,The Lion King: The Gift [Deluxe Edition],C,major,C major
Beyoncé,2020-07-31,0.671,0.755,2,-5.831,0,0.0683,0.0876,0,0.429,0.543,67.332,3,223422,FALSE,ALREADY,10,The Lion King: The Gift [Deluxe Edition],D,minor,D minor
Beyoncé,2020-07-31,0.33,0.244,3,-9.508,1,0.0339,0.94,0.00466,0.0969,0.4,136.344,4,220232,FALSE,OTHERSIDE,11,The Lion King: The Gift [Deluxe Edition],D#,major,D# major
Beyoncé,2020-07-31,0.769,0.856,7,-4.923,1,0.127,0.0162,0,0.125,0.755,126.95,4,260560,FALSE,MY POWER,12,The Lion King: The Gift [Deluxe Edition],G,major,G major
Beyoncé,2020-07-31,0.576,0.434,1,-7.769,1,0.0491,0.284,1.56e-6,0.118,0.0588,118.259,4,187334,FALSE,SCAR,13,The Lion King: The Gift [Deluxe Edition],C#,major,C# major
Beyoncé,2020-07-31,0.447,0.436,10,-8.119,1,0.0389,0.00971,0,0.0986,0.0497,80.856,4,277070,FALSE,"SPIRIT - From Disney's ""The Lion King""",14,The Lion King: The Gift [Deluxe Edition],A#,major,A# major
Beyoncé,2020-07-31,0.807,0.544,1,-5.88,1,0.0413,0.00343,1.62e-5,0.146,0.0546,120.002,4,316750,FALSE,BLACK PARADE - Extended Version,15,The Lion King: The Gift [Deluxe Edition],C#,major,C# major
Beyoncé,2020-07-31,0.777,0.588,7,-9.759,1,0.0756,0.0227,0.0545,0.267,0.195,119.109,4,216339,FALSE,FIND YOUR WAY BACK - MELO-X Remix,16,The Lion King: The Gift [Deluxe Edition],G,major,G major
Beyoncé,2020-07-31,0.826,0.553,1,-5.808,1,0.0505,0.00358,5.96e-6,0.217,0.0616,119.992,4,281272,FALSE,BLACK PARADE,17,The Lion King: The Gift [Deluxe Edition],C#,major,C# major
Beyoncé,2019-07-19,0.386,0.288,1,-18.513,1,0.0602,0.533,0.0167,0.141,0.399,76.796,4,43850,FALSE,balance (mufasa interlude),1,The Lion King: The Gift,C#,major,C# major
Beyoncé,2019-07-19,0.484,0.363,5,-8.094,0,0.0368,0.645,0,0.125,0.201,127.822,4,226479,FALSE,BIGGER,2,The Lion King: The Gift,F,minor,F minor
Beyoncé,2019-07-19,0.537,0.247,2,-17.75,1,0.0793,0.199,1.04e-5,0.423,0.17,109.981,5,46566,FALSE,the stars (mufasa interlude),3,The Lion King: The Gift,D,major,D major
Beyoncé,2019-07-19,0.672,0.696,4,-6.693,0,0.177,0.2,0.0275,0.0736,0.642,118.742,4,162353,FALSE,FIND YOUR WAY BACK,4,The Lion King: The Gift,E,minor,E minor
Beyoncé,2019-07-19,0,0.00515,9,-22.612,0,0,0.524,0.95,0.114,0,0,0,13853,FALSE,uncle scar (scar interlude),5,The Lion King: The Gift,A,minor,A minor
Beyoncé,2019-07-19,0.932,0.775,7,-5.345,0,0.115,0.0184,0.0157,0.318,0.584,119.976,4,155990,FALSE,DON'T JEALOUS ME,6,The Lion King: The Gift,G,minor,G minor
Beyoncé,2019-07-19,0.563,0.47,6,-13.47,1,0.147,0.0306,0.661,0.283,0.186,95.011,3,16768,FALSE,danger (young simba & young nala interlude),7,The Lion King: The Gift,F#,major,F# major
Beyoncé,2019-07-19,0.79,0.693,0,-5.767,1,0.0605,0.042,0.0267,0.079,0.855,91.991,4,190108,FALSE,JA ARA E,8,The Lion King: The Gift,C,major,C major
Beyoncé,2019-07-19,0.489,0.353,8,-17.619,1,0.664,0.491,2.17e-5,0.229,0.175,127.814,1,29582,FALSE,run away (scar & young simba interlude),9,The Lion King: The Gift,G#,major,G# major
Beyoncé,2019-07-19,0.484,0.457,8,-9.458,0,0.204,0.738,0,0.536,0.342,83.493,4,107204,FALSE,NILE,10,The Lion King: The Gift,G#,minor,G# minor
Beyoncé,2019-07-19,0.494,0.411,6,-15.021,0,0.771,0.703,0,0.156,0.403,77.539,1,53793,FALSE,"new lesson (timon, pumbaa & young simba interlude)",11,The Lion King: The Gift,F#,minor,F# minor
Beyoncé,2019-07-19,0.608,0.709,7,-6.175,1,0.374,0.119,0,0.337,0.709,105.742,4,272068,FALSE,MOOD 4 EVA (feat. Oumou Sangaré),12,The Lion King: The Gift,G,major,G major
Beyoncé,2019-07-19,0,0.558,0,-17.238,1,0,0.756,0,0.533,0,0,0,8619,FALSE,reunited (nala & simba interlude),13,The Lion King: The Gift,C,major,C major
Beyoncé,2019-07-19,0.804,0.823,0,-3.667,0,0.0745,0.0984,3.78e-6,0.246,0.489,124.062,4,152563,FALSE,WATER,14,The Lion King: The Gift,C,minor,C minor
Beyoncé,2019-07-19,0.603,0.602,6,-7.083,1,0.23,0.049,0,0.279,0.595,119.703,5,248472,FALSE,BROWN SKIN GIRL,15,The Lion King: The Gift,F#,major,F# major
Beyoncé,2019-07-19,0,0.186,0,-17.37,1,0,0.783,1.4e-4,0.333,0,0,0,14827,FALSE,come home (nala interlude),16,The Lion King: The Gift,C,major,C major
